date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:48:25	83913/83913	---M--	200	added ('OK')	image/jpeg	etag:%22fbe77cc40c7ddf4b1d9f00457dcb567a%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5c6852cc0703db7d668e_Screenshot%202022-07-12%20at%2012.07.41.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5c6852cc0703db7d668e_Screenshot%202022-07-12%20at%2012.07.41.jpg	(from https://www.designdetail.io/shift-package)
10:48:26	44306/44306	---M--	200	added ('OK')	image/jpeg	etag:%220a98d3461c27f2a2ec6971349a093320%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5c7be65f0b31b2ad357b_Screenshot%202022-07-12%20at%2011.50.16.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5c7be65f0b31b2ad357b_Screenshot%202022-07-12%20at%2011.50.16.jpg	(from https://www.designdetail.io/shift-package)
10:48:27	106088/106088	---M--	200	added ('OK')	image/jpeg	etag:%224e0ebda63ba2ee8b04189e6ea9a6c5ae%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5ca80d02cab3f17bdcde_Screenshot%202022-07-12%20at%2012.04.13.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5ca80d02cab3f17bdcde_Screenshot%202022-07-12%20at%2012.04.13.jpg	(from https://www.designdetail.io/shift-package)
10:48:28	102216/102216	---M--	200	added ('OK')	image/jpeg	etag:%224ee982f6b062ebe572c82af6fb52ecc8%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5c670d02ca7e407bdbe8_Screenshot%202022-07-12%20at%2012.05.40.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5c670d02ca7e407bdbe8_Screenshot%202022-07-12%20at%2012.05.40.jpg	(from https://www.designdetail.io/shift-package)
10:48:29	150298/150298	---M--	200	added ('OK')	image/jpeg	etag:%223e4b775b20327600e44ab420bca04077%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5ca8dc936dd00d73eb63_Screenshot%202022-07-12%20at%2012.03.10.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5ca8dc936dd00d73eb63_Screenshot%202022-07-12%20at%2012.03.10.jpg	(from https://www.designdetail.io/shift-package)
10:48:29	30597/30597	---M--	200	added ('OK')	image/jpeg	etag:%22da3a52e9a59f90dcb8d4e484208ce15f%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5c96a39976767e1f4ddf_Screenshot%202022-07-12%20at%2011.58.40.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/62cd5c96a39976767e1f4ddf_Screenshot%202022-07-12%20at%2011.58.40.jpg	(from https://www.designdetail.io/shift-package)
10:48:30	333612/333612	---M--	200	added ('OK')	image/jpeg	etag:%22b652dc49a628e4013c0cff44fba620dc%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/62bb02d00424ee386c86d5a2_CleanLabMulti.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/62bb02d00424ee386c86d5a2_CleanLabMulti.jpg	(from https://www.designdetail.io/shift-package)
10:48:31	87639/87639	---M--	200	added ('OK')	image/jpeg	etag:%225212f6cfdfb35be12e8c1974f26dc24e%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb980e4c603e51200ef1f_ProDisplayTabs.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb980e4c603e51200ef1f_ProDisplayTabs.jpg	(from https://www.designdetail.io/shift-package)
10:48:31	87786/87786	---M--	200	added ('OK')	image/jpeg	etag:%22ad0cad84f5cde343131c58c17ecc1b00%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb9819c754c26b351b1ed_ProDisplayService.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb9819c754c26b351b1ed_ProDisplayService.jpg	(from https://www.designdetail.io/shift-package)
10:48:32	107322/107322	---M--	200	added ('OK')	image/jpeg	etag:%22684ed54abe0dbabc848d75d16c79253e%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb981a2678b92bb690a0a_ProDisplayPortfolio.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb981a2678b92bb690a0a_ProDisplayPortfolio.jpg	(from https://www.designdetail.io/shift-package)
10:48:33	95247/95247	---M--	200	added ('OK')	image/jpeg	etag:%2231a587fe3dc9da76ff5963e0245c890b%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb9816109ee58c2089277_ProDisplayEditor.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb9816109ee58c2089277_ProDisplayEditor.jpg	(from https://www.designdetail.io/shift-package)
10:48:34	71384/71384	---M--	200	added ('OK')	image/jpeg	etag:%2222e4fe4180d0ba22c57af71fe04fe71c%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb9807ef1020b7c862fbd_ProDisplayContact.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb9807ef1020b7c862fbd_ProDisplayContact.jpg	(from https://www.designdetail.io/shift-package)
10:48:35	78528/78528	---M--	200	added ('OK')	image/jpeg	etag:%22f44205778448e3f4fd333281ead198e2%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb980d162d0692d7aa48c_ProDisplayPromotion.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/632bb980d162d0692d7aa48c_ProDisplayPromotion.jpg	(from https://www.designdetail.io/shift-package)
10:48:36	358949/358949	---M--	200	added ('OK')	image/jpeg	etag:%221c509ab063a9577da7e14a9d955ea541%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/62bf0b4ef06b34430b428625_CleanLabSingleStack.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/62bf0b4ef06b34430b428625_CleanLabSingleStack.jpg	(from https://www.designdetail.io/shift-package)
10:48:37	311638/311638	---M--	200	added ('OK')	image/jpeg	etag:%2280f2396f1a4a22adfe9ce8d2efc42be9%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/62bb042f2cd71424cd9612ff_CleanLabiPhones.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/62bb042f2cd71424cd9612ff_CleanLabiPhones.jpg	(from https://www.designdetail.io/shift-package)
10:48:38	228248/228248	---M--	200	added ('OK')	image/png	etag:%22c01dc0ab97fb9d57ea11ce893faddcb6%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/63521f0b20ec73a4a04c2f66_DDHomeSlab.png	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/63521f0b20ec73a4a04c2f66_DDHomeSlab.png	(from https://www.designdetail.io/shift-package)
10:48:38	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:48:39%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/600f12837adf215d7d8d23ff/622e1a9402e90a70b5a64d28_5cf0325a4ad250c1b9aa882b_Vive_Porsche_GT3RS_GT4_Web_Res-2.jpg%22	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/600f12837adf215d7d8d23ff/622e1a9402e90a70b5a64d28_5cf0325a4ad250c1b9aa882b_Vive_Porsche_GT3RS_GT4_Web_Res-2.49.delayed	(from https://www.designdetail.io/portfolio)
10:48:39	136325/136325	---M--	200	added ('OK')	image/jpeg	etag:%22bae0d3acb5917f13bacc4c3762bf1169%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/62348f61a6335cf9696dab47_ViveHome.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/62348f61a6335cf9696dab47_ViveHome.jpg	(from https://www.designdetail.io/portfolio)
10:48:40	134471/134471	---M--	200	added ('OK')	image/jpeg	etag:%224f133539f0d64674044b35f26910b781%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/62348f6935480c5e47a7c854_ViveExteriorDetailing.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/62348f6935480c5e47a7c854_ViveExteriorDetailing.jpg	(from https://www.designdetail.io/portfolio)
10:48:40	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:48:41%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/600f12837adf215d7d8d23ff/632d2f816f975d902b1fcce4_618bcc142c6045e93d473f19_Coating%20Pic.jpg%22	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/600f12837adf215d7d8d23ff/632d2f816f975d902b1fcce4_618bcc142c6045e93d473f19_Coating%20Pic.jpg_	(from https://www.designdetail.io/portfolio)
10:48:41	192777/192777	---M--	200	added ('OK')	image/jpeg	etag:%22f020900ef7103bae2c4b8f9fa8427804%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/6234a9c6430523768444f6d1_ChavezHome.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/6234a9c6430523768444f6d1_ChavezHome.jpg	(from https://www.designdetail.io/portfolio)
10:48:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:48:43%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/600f12837adf215d7d8d23ff/622e1da6d1256c46babb2f99_62055cc4e341428243b7c189_IMG_0057.jpg%22	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/600f12837adf215d7d8d23ff/622e1da6d1256c46babb2f99_62055cc4e341428243b7c189_IMG_0057.jpg_	(from https://www.designdetail.io/portfolio)
10:48:42	253840/253840	---M--	200	added ('OK')	image/jpeg	etag:%22d75f138fe56ec205141261bc8e62bdf7%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/6234a9ca9198537593f31ce0_ChavezCeramic.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/6234a9ca9198537593f31ce0_ChavezCeramic.jpg	(from https://www.designdetail.io/portfolio)
10:48:43	509224/509224	---M--	200	added ('OK')	image/jpeg	etag:%22d850ff28b348f9bdecae988d6b2f2dd3%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/622e0f3900dc0d46bc331be9_CLHome.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/622e0f3900dc0d46bc331be9_CLHome.jpg	(from https://www.designdetail.io/portfolio)
10:48:43	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:48:44%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/600f12837adf215d7d8d23ff/622e254aa1d15afa31d9cdd6_61a0df765c321fce3c9a360e_A-9.jpg%22	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/600f12837adf215d7d8d23ff/622e254aa1d15afa31d9cdd6_61a0df765c321fce3c9a360e_A-9.jpg_	(from https://www.designdetail.io/portfolio)
10:48:44	175800/175800	---M--	200	added ('OK')	image/jpeg	etag:%22c114894cfff23323b44bb9df45b32cba%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/6234d495837d9158811ba849_HomeFull.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/6234d495837d9158811ba849_HomeFull.jpg	(from https://www.designdetail.io/portfolio)
10:48:45	168222/168222	---M--	200	added ('OK')	image/jpeg	etag:%226a3239f3e4a599a8a74fc70edd4eac40%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/6234d49dbc2c3d642970be78_Modesta.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/6234d49dbc2c3d642970be78_Modesta.jpg	(from https://www.designdetail.io/portfolio)
10:48:45	584395/584395	---M--	200	added ('OK')	image/jpeg	etag:%22fa471620a9be06813b7fcc5ee7a4d196%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/622e0f45c171d8d255dd476c_CLCeramicCoating.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/622e0f45c171d8d255dd476c_CLCeramicCoating.jpg	(from https://www.designdetail.io/portfolio)
10:48:45	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:48:46%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/600f12837adf215d7d8d23ff/622e1ec61af3d410e9fe0c0b_5f1a47a58b5f6c20d3139036_PorscheLineImage_00000-1.jpg%22	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/600f12837adf215d7d8d23ff/622e1ec61af3d410e9fe0c0b_5f1a47a58b5f6c20d3139036_PorscheLineImage_00000-1.jpg_	(from https://www.designdetail.io/portfolio)
10:48:45	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:48:46%20GMT	https://www.designdetail.io/portfolio/e1-auto-spa	D:/works/My%20website/Mark/www.designdetail.io/portfolio/e1-auto-spa	(from https://www.designdetail.io/portfolio)
10:48:47	633950/633950	---M--	200	added ('OK')	image/jpeg	etag:%22ecf4b046d99d300c5061f0400e5e4491%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/622e2c811764511e3520c470_E1Home.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/622e2c811764511e3520c470_E1Home.jpg	(from https://www.designdetail.io/portfolio)
10:48:48	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:48:48%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/600f12837adf215d7d8d23ff/622e2dc976cb670edc729296_61e58c8582f32f1701ca44a7_DSC06801%20copy.jpg%22	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/600f12837adf215d7d8d23ff/622e2dc976cb670edc729296_61e58c8582f32f1701ca44a7_DSC06801%20copy.jpg_	(from https://www.designdetail.io/portfolio)
10:48:48	589478/589478	---M--	200	added ('OK')	image/jpeg	etag:%2268470c96ad69f97a32d2e5b525bd902d%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/622e2c8b9270037025cb9f88_E1About.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/622e2c8b9270037025cb9f88_E1About.jpg	(from https://www.designdetail.io/portfolio)
10:48:48	39305/39305	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Apr%202023%2003:48:49%20GMT	https://www.designdetail.io/portfolio/pristine-detail	D:/works/My%20website/Mark/www.designdetail.io/portfolio/pristine-detail.html	(from https://www.designdetail.io/portfolio)
10:48:49	90553/90553	---M--	200	added ('OK')	image/png	etag:%22bf17d4692a92a4c7b4f321ca3b4a8535%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/622e2d8312c779060453ba43_pristine-detail-logo.png	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/622e2d8312c779060453ba43_pristine-detail-logo.png	(from https://www.designdetail.io/portfolio)
10:48:50	439961/439961	---M--	200	added ('OK')	image/jpeg	etag:%22b56690f6a888a9863bbc75648ba4fab0%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/622e2e9e5fadbf97ae0aaf99_PristineHome.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/622e2e9e5fadbf97ae0aaf99_PristineHome.jpg	(from https://www.designdetail.io/portfolio)
10:48:51	463695/463695	---M--	200	added ('OK')	image/jpeg	etag:%225c3244eab6e5a96f069282197c834f1d%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/622e2eab0b7ecb10f4e46838_PristineExterior.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/622e2eab0b7ecb10f4e46838_PristineExterior.jpg	(from https://www.designdetail.io/portfolio)
10:48:51	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:48:52%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/600f12837adf215d7d8d23ff/622f4ac0024a210610b53dd8_IMG_1140(1	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/600f12837adf215d7d8d23ff/622f4ac0024a210610b53dd8_IMG_1140(1	(from https://www.designdetail.io/portfolio)
10:48:52	35829/35829	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Apr%202023%2003:48:52%20GMT	https://www.designdetail.io/portfolio/auto-quest	D:/works/My%20website/Mark/www.designdetail.io/portfolio/auto-quest.html	(from https://www.designdetail.io/portfolio)
10:48:53	626512/626512	---M--	200	added ('OK')	image/jpeg	etag:%22d549875e2b663dcba8831f2a25e9378a%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/62308562422ad352ecc15239_AQHome.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/62308562422ad352ecc15239_AQHome.jpg	(from https://www.designdetail.io/portfolio)
10:48:54	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:48:55%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/600f12837adf215d7d8d23ff/633cd1d2217fbf0817f8deb2_IMG_0289(1	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/600f12837adf215d7d8d23ff/633cd1d2217fbf0817f8deb2_IMG_0289(1	(from https://www.designdetail.io/portfolio)
10:48:54	500745/500745	---M--	200	added ('OK')	image/jpeg	etag:%220e32aba2584e3c28b78f545327fcdf37%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/62308569f06d7af93d0f7e40_AQPPF.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/62308569f06d7af93d0f7e40_AQPPF.jpg	(from https://www.designdetail.io/portfolio)
10:48:55	215206/215206	---M--	200	added ('OK')	image/jpeg	etag:%2229a047179157348647138eb3ec5bf45d%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/633cd3da9ad136c27f9cbceb_Detail2UHome.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/633cd3da9ad136c27f9cbceb_Detail2UHome.jpg	(from https://www.designdetail.io/portfolio)
10:48:56	319074/319074	---M--	200	added ('OK')	image/jpeg	etag:%2279bb3166bcae758fb427f39e5280f528%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/633cd3dfa0bccbfd7652d79b_Detail2UAbout.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/633cd3dfa0bccbfd7652d79b_Detail2UAbout.jpg	(from https://www.designdetail.io/portfolio)
10:48:56	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:48:56%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/600f12837adf215d7d8d23ff/622e2857a1d15a25c7d9db2d_62163e2e0e303e27daff7c8f_IMG_4582.jpg%22	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/600f12837adf215d7d8d23ff/622e2857a1d15a25c7d9db2d_62163e2e0e303e27daff7c8f_IMG_4582.jpg_	(from https://www.designdetail.io/portfolio)
10:48:56	35393/35393	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Apr%202023%2003:48:57%20GMT	https://www.designdetail.io/portfolio/koi-detailing	D:/works/My%20website/Mark/www.designdetail.io/portfolio/koi-detailing.html	(from https://www.designdetail.io/portfolio)
10:48:58	568840/568840	---M--	200	added ('OK')	image/jpeg	etag:%2272fcbd810c11fcddbea1263a66db6736%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/622e241e8210ffc254869d92_KoiHome.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/622e241e8210ffc254869d92_KoiHome.jpg	(from https://www.designdetail.io/portfolio)
10:48:58	417488/417488	---M--	200	added ('OK')	image/jpeg	etag:%22edc00d258fd6c89891e0889c0ad6c734%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/622e242b388770b8137c05e8_KoiAbout.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/622e242b388770b8137c05e8_KoiAbout.jpg	(from https://www.designdetail.io/portfolio)
10:48:58	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:48:59%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/600f12837adf215d7d8d23ff/622f375d574e4921ed386d98_61a888384a9df48ab15bb1fb_DSC00085_1150-2.jpg%22	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/600f12837adf215d7d8d23ff/622f375d574e4921ed386d98_61a888384a9df48ab15bb1fb_DSC00085_1150-2.jpg_	(from https://www.designdetail.io/portfolio)
10:48:59	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:49:00%20GMT	https://www.designdetail.io/portfolio/politec	D:/works/My%20website/Mark/www.designdetail.io/portfolio/politec	(from https://www.designdetail.io/portfolio)
10:48:59	459965/459965	---M--	200	added ('OK')	image/jpeg	etag:%22ebeda3ac9bea0e320aba41105879035e%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/624dce7a68b1d4feea5c7024_PolitecHome.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/624dce7a68b1d4feea5c7024_PolitecHome.jpg	(from https://www.designdetail.io/portfolio)
10:49:00	319937/319937	---M--	200	added ('OK')	image/jpeg	etag:%22875c5caa4e8396901ec079c80d5bfb10%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/624dce7e7cbbcefe9e919402_PolitecAbout.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/624dce7e7cbbcefe9e919402_PolitecAbout.jpg	(from https://www.designdetail.io/portfolio)
10:49:01	497818/497818	---M--	200	added ('OK')	image/jpeg	etag:%22646c633a5d2c706b42fbbeaf6233d7f3%22	https://assets.website-files.com/6005c2342dc6cd27d99bb17b/63418d5c025b9fc58748f457_Screenshot-2022-10-08-at-3.45.40-pm.jpg	D:/works/My%20website/Mark/assets.website-files.com/6005c2342dc6cd27d99bb17b/63418d5c025b9fc58748f457_Screenshot-2022-10-08-at-3.45.40-pm.jpg	(from https://www.designdetail.io/about)
10:49:01	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:49:02%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/6005c2342dc6cd27d99bb17b/6352108926d362520b760e8a_HomeBG-poster-00001.jpg%22	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/6005c2342dc6cd27d99bb17b/6352108926d362520b760e8a_HomeBG-poster-00001.jpg_	(from https://www.designdetail.io/)
10:49:01	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2020%20Apr%202023%2003:49:02%20GMT	https://www.designdetail.io/%22https://assets.website-files.com/600f12837adf215d7d8d23ff/6234958cd18142c2bc4348c9_ViveSlabComp.jpg%22	D:/works/My%20website/Mark/www.designdetail.io/_https_/assets.website-files.com/600f12837adf215d7d8d23ff/6234958cd18142c2bc4348c9_ViveSlabComp.jpg_	(from https://www.designdetail.io/)
10:49:01	92507/92507	---M--	200	added ('OK')	image/jpeg	etag:%2218976a825e7f0c7f334cbb14a4346925%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/622e1a9402e90a70b5a64d28_5cf0325a4ad250c1b9aa882b_Vive_Porsche_GT3RS_GT4_Web_Res-2.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/622e1a9402e90a70b5a64d28_5cf0325a4ad250c1b9aa882b_Vive_Porsche_GT3RS_GT4_Web_Res-2.jpg	(from https://www.designdetail.io/portfolio/vive-auto-detailing)
10:49:02	187843/187843	---M--	200	added ('OK')	image/jpeg	etag:%22361efcb476f7557cdcf98a91e68377a8%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/6234958cd18142c2bc4348c9_ViveSlabComp.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/6234958cd18142c2bc4348c9_ViveSlabComp.jpg	(from https://www.designdetail.io/portfolio/vive-auto-detailing)
10:49:03	194109/194109	---M--	200	added ('OK')	image/jpeg	etag:%2202ef39a0f6e1e52e4c200e2109ea0034%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/62349437f060a11e9b30101c_ViveEducation.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/62349437f060a11e9b30101c_ViveEducation.jpg	(from https://www.designdetail.io/portfolio/vive-auto-detailing)
10:49:04	157980/157980	---M--	200	added ('OK')	image/jpeg	etag:%22ea59309fbf673fa848a9cd5f0b7617a4%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/62332863a9a715fbaf330788_TabPricing2.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/62332863a9a715fbaf330788_TabPricing2.jpg	(from https://www.designdetail.io/portfolio/vive-auto-detailing)
10:49:04	83315/83315	---M--	200	added ('OK')	image/jpeg	etag:%227fae47004f59370072165aab9e076367%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/62349882caa4b7399103341c_VivePPFStudioComp.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/62349882caa4b7399103341c_VivePPFStudioComp.jpg	(from https://www.designdetail.io/portfolio/vive-auto-detailing)
10:49:05	139211/139211	---M--	200	added ('OK')	image/jpeg	etag:%2274017e96d2445ec84cc4bb69ed064db3%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/62348f73c07a44631518c146_VivePPF.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/62348f73c07a44631518c146_VivePPF.jpg	(from https://www.designdetail.io/portfolio/vive-auto-detailing)
10:49:06	160481/160481	---M--	200	added ('OK')	image/jpeg	etag:%225c06395c4f4afae8f841658ea101d471%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/62348f7bab9d736f68d99329_ViveNewCarProtection.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/62348f7bab9d736f68d99329_ViveNewCarProtection.jpg	(from https://www.designdetail.io/portfolio/vive-auto-detailing)
10:49:06	199801/199801	---M--	200	added ('OK')	image/jpeg	etag:%22c42f827ea98d0e5289f945fcd550535b%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/6233c6c206f90dc80b0621b5_ViveQuestionsScreenshot2.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/6233c6c206f90dc80b0621b5_ViveQuestionsScreenshot2.jpg	(from https://www.designdetail.io/portfolio/vive-auto-detailing)
10:49:07	122092/122092	---M--	200	added ('OK')	image/jpeg	etag:%22430b24eef60e898bbf670eadebfb808b%22	https://assets.website-files.com/600f12837adf215d7d8d23ff/6234a070d0250428eec321dd_ViveiPhoneScreensComp.jpg	D:/works/My%20website/Mark/assets.website-files.com/600f12837adf215d7d8d23ff/6234a070d0250428eec321dd_ViveiPhoneScreensComp.jpg	(from https://www.designdetail.io/portfolio/vive-auto-detailing)
